"","C-FOMI-AGAR-POT-63-16S","C-FOMI-AGAR-POT-64-16S","C-PENI-AGAR-OAT-65-16S","C-PENI-AGAR-OAT-66-16S","C-PENI-AGAR-POT-56-16S","C-PENI-AGAR-POT-57-16S","C-PENI-AGAR-POT-62-16S","C-UNKN-AGAR-OAT-50-16S","C-UNKN-AGAR-OAT-52-16S","C-UNKN-AGAR-OAT-59-16S","C-UNKN-AGAR-OAT-60-16S","C-UNKN-AGAR-OAT-61-16S","C-UNKN-AGAR-POT-55-16S","C-UNKN-AGAR-POT-67-16S","F-MSUB-WOOD-EPB-20-16S","F-MSUB-WOOD-EPB-22-16S","F-MSUB-WOOD-SAB-28-16S","L-CBRA-BARK-BOJ-02-16S","L-CFUR-BARK-BOJ-01-16S","L-CFUR-BARK-BOJ-11-16S","L-CFUR-BARK-BOJ-12-16S","L-CFUR-WOOD-BOJ-15-16S","L-CSTE-BARK-UKN-42-16S","L-CSTE-WOOD-EPB-39-16S","L-CTRI-BARK-BOJ-06-16S","L-CTRI-BARK-BOJ-08-16S","L-CTRI-BARK-BOJ-21-16S","L-CTRI-BARK-BOJ-36-16S","L-CTRI-BARK-BOJ-46-16S","L-CTRI-WOOD-BOJ-26-16S"
"ASV611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00769986366516
"ASV612",0,0,0,0,0,0,5.92046463099894,0,0,0,0,3.812236741275,0,0,0,0,0,0,0,0,0,0,0,0,5.52159396394172,0,3.56003749062429,0,0,0
"ASV613",0,0,0,0,0,0,2.30176047618774,0,0,0,0,0,0,0,0,0,6.61827246874322,2.30731403391093,0,0,0,3.92652545007672,3.41333204217858,0,0,0,0,0,0,0
"ASV614",0,0,0,0,0,0,0,6.99700023472366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99800954549276,0,0,0,0,0,0,0,0,0,0
"ASV618",0,0,4.9624182292529,5.10971004193674,0,4.60505539129272,0,4.73039605853481,0,0,0,4.02886234577662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV619",0,0,0,0,0,0,6.98201692313849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV622",0,0,0,0,0,0,0,0,6.23612932016566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7216054129579,0,0,0,0,0,0
"ASV623",0,0,0,0,0,0,0,0,0,0,0,3.812236741275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83795342070876,0,0,0
"ASV624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98511083807046,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41052348130679,0,0,0,0,0,5.41203235110886,0,0,5.72062127762663,0,0,0,4.66518103555497
"ASV627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98201692313849,0,0
"ASV628",0,0,0,0,0,0,0,0,0,0,0,3.2471928104918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88045201882254,0,0,0
"ASV630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33355229565703,0,0,0,0,0,0,0,0,0,5.78255480272144,0,4.03170771161728,0,0,4.21412173319146
"ASV633",0,0,0,0,0,0,4.21412173319146,5.328738362142,0,0,0,0,0,0,0,0,0,0,0,3.55721876857149,0,0,0,0,5.86940692169565,0,0,0,0,0
"ASV634",0,0,0,0,0,0,3.80921976869313,0,0,0,0,0,0,0,0,0,0,0,4.38368958166871,4.53296798524737,0,4.7333274619954,0,0,5.01233244663676,0,0,0,3.93013112294402,0
"ASV635",0,0,0,0,0,0,1.40769769889183,0,0,0,0,0,0,0,0,0,6.56725765027284,0,0,0,0,4.7333274619954,2.30731403391093,0,0,0,0,0,0,0
"ASV636",0,0,0,0,0,0,0,0,5.48237530309777,2.85353312709936,0,0,3.92557897962707,0,0,3.55524008424415,0,0,0,0,0,0,0,0,0,0,0,4.29978489623515,0,0
"ASV638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96091907465068,0,0,0,0,0,0,0,0,0
"ASV640",3.41423166829114,0,0,0,0,0,0,5.83904306578555,0,0,0,0,5.86940692169565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV642",0,0,0,0,0,0,0,5.060369148466,4.72937720340156,0,0,0,0,3.06390669300359,0,0,0,0,0,0,0,0,0,0,0,5.89624831988308,0,0,0,0
"ASV643",0,0,0,0,0,0,0,0,0,6.94766479929733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10141900420877,0,0,0,0,0,0,0,0,4.90579598864371,0,0,0,4.78884152057317
"ASV646",0,0,0,6.58446380790748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79748454617487,0
"ASV649",0,0,0,0,0,0,0,5.8101004095575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07422716641842,0,0
"ASV650",0,0,0,0,0,0,0,0,0,0,0,0,0,4.96051876457815,0,4.84795355714375,3.69035789326146,0,0,0,0,0,0,4.38466246531215,0,0,0,3.92158962618573,0,4.38064452946185
"ASV651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93029084377536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93029084377536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9342876241379,0,0,0,0,0,0,0,0
"ASV657",0,0,0,6.91882855897742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV660",0,0,0,0,0,0,2.30176047618774,0,0,0,0,4.30282660421151,0,0,0,0,0,0,5.97664480540345,3.55721876857149,3.92652545007672,0,0,0,0,3.55721876857149,0,0,0,1.92330042271182
"ASV661",0,0,0,0,0,0,0,6.91781942530703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91882855897742,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02884213357557,0,4.73426564826181,0,0,3.92158962618573
"ASV665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91573510083841,0,0
"ASV666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91573510083841
"ASV668",0,0,0,0,3.69035789326146,0,0,3.40954818642534,3.81024719328316,0,0,4.21715969204709,2.30553878786259,5.06234946917464,0,3.40855194132997,0,0,0,0,0,0,0,0,0,0,0,4.45721094906755,0,0
"ASV671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91084413117893,0
"ASV672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90210531679415
"ASV673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90210531679415
"ASV676",0,0,0,0,3.55721876857149,0,0,5.060369148466,4.12408106414509,0,0,0,0,3.55817743476339,0,3.92261923547629,4.12608165672493,0,0,0,0,0,0,0,0,0,0,4.38064452946185,0,0
"ASV677",0,0,0,0,0,6.89434449379955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV679",0,0,0,0,0,0,0,0,0,6.70143790310393,0,4.02886234577662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89143879945243,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0629611624422,0,0,0,0,4.85095022138614,0,6.21625548675585,3.0657412859729,0,0,2.30176047618774
"ASV682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89143879945243,0,0,0,0
"ASV688",0,0,0,0,0,0,4.02583343452227,0,0,0,0,4.73139347292034,0,0,0,0,0,0,4.02886234577662,4.95953976741691,0,0,0,0,0,4.12608165672493,0,0,0,0
"ASV689",0,0,0,0,0,0,0,0,6.14642083376589,0,0,0,5.11069027568974,0,0,3.92261923547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV690",0,0,0,0,0,0,0,0,0,6.87950292173525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV691",0,0,0,0,0,0,0,0,0,0,3.55721876857149,0,5.59139129891629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90273326197918,0,0
"ASV693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8775464185,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV694",0,0,0,0,0,0,3.40753382560632,5.48340038242883,5.0093314069448,0,0,0,0,0,0,0,0,0,0,5.06136961969284,0,0,0,0,0,0,0,0,0,0
"ASV696",0,0,0,0,0,0,0,0,0,6.86547539746106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66823649463597,0,0,0,3.0648331492074,0,1.92872125959552,5.06234946917464,0,0,0,0,0,5.68607330537979
"ASV698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86916386398815,0
"ASV702",0,0,6.83795342070876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV706",0,0,0,5.48440388579879,0,0,0,0,0,0,0,0,0,0,0,5.58837800390171,0,0,0,0,0,0,0,0,0,4.60218723558553,0,0,0,0
"ASV707",0,0,0,0,0,0,0,5.060369148466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95132589263062,0,0,0,3.06000183547625,0,0
"ASV708",0,0,0,0,0,0,0,0,0,0,6.83504811368427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83300854617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83504811368427,0,0,0,0,0,0,0,0,0,0,0
"ASV711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83195526367935,0,0
"ASV716",0,0,0,6.82059918311731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV717",0,0,0,0,0,0,0,5.55492752954933,0,0,0,0,0,0,0,0,5.78157036061373,0,0,0,0,0,3.81507091403104,0,0,0,0,0,0,0
"ASV718",0,0,0,0,0,0,0,0,0,0,6.82059918311731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV719",0,0,0,0,0,0,0,0,0,0,0,6.82059918311731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV722",0,0,5.01423276630199,0,0,0,4.66518103555497,0,0,0,0,0,0,0,0,0,0,0,0,5.8400485181293,0,0,0,0,0,0,0,0,0,0
"ASV723",0,0,0,0,5.01135300837303,0,0,0,0,0,3.69035789326146,3.41052348130679,0,3.69131941685597,0,4.38168152301758,0,0,0,0,0,0,0,0,0,2.8516751299437,0,4.5991340155307,0,0
"ASV725",0,0,0,0,0,0,0,0,0,3.55911675348362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,4.78884152057317,0,0
"ASV727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,6.26170021743564,0,0,0,0,0,0,0,0
"ASV730",0,0,0,0,0,0,0,0,0,0,6.25974724352848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15341377840159
"ASV731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79509527855658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01135300837303,5.24571139437317,5.449210011952,0,0,0,0,0,0,0,0,0
"ASV734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78816728951607
"ASV735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78816728951607
"ASV736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78816728951607
"ASV737",0,0,0,6.77636329387239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV739",0,0,0,4.66823649463597,0,0,0,0,2.60206406960106,4.60411851716103,0,0,0,0,0,4.95751907737788,0,0,0,0,0,0,0,0,0,4.12608165672493,0,3.68734844491572,0,0
"ASV740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77636329387239,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77327089129262,0,0
"ASV743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77327089129262,0,0
"ASV745",3.56094036747309,0,0,0,0,0,0,0,0,0,0,0,0,3.41147868947068,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47491731802655,0,0
"ASV746",0,3.69585064552209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59837621614872
"ASV747",0,0,0,6.76131135954301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV748",0,0,0,0,3.41052348130679,0,0,4.30183434039076,4.90377627872355,0,5.36998867861617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68734844491572,0,0
"ASV750",0,0,0,0,0,0,0,0,6.75927216457009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV751",0,0,0,0,0,0,0,0,0,0,6.76131135954301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV752",0,0,0,0,0,0,0,0,0,0,0,0,6.76229931277132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.812236741275,0,0,0,0,0,3.0657412859729,4.46123284417427,0,0,3.24998882308581,0,0,5.92046463099894
"ASV754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85095022138614,0,0,0,0,0,6.33989612615999
"ASV755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75821907467443,0,0
"ASV756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75821907467443,0,0
"ASV757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75821907467443,0,0
"ASV758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75821907467443
"ASV762",0,0,0,0,0,0,6.74300856236704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV763",0,0,0,0,0,0,4.95647555395061,0,0,0,0,0,0,0,0,0,0,0,3.55721876857149,4.79190090983114,4.12800062864158,0,0,0,0,4.02886234577662,0,0,0,0
"ASV764",0,0,0,0,0,0,0,0,6.00044389038884,0,0,0,0,0,0,5.48237530309777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV766",0,0,0,0,0,0,0,0,0,0,6.4407013181228,4.46025900284941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95751907737788,2.60398111002659,0,3.41052348130679,0,0,0,0,0,0,5.44726467835125,0,0,0,4.45721094906755
"ASV769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74610072703381,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74300856236704,0,0
"ASV771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75174400200832,0
"ASV772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74300856236704
"ASV774",0,0,0,0,6.73072801420207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV775",0,0,0,0,5.36998867861617,0,0,0,0,0,0,0,5.59139129891629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29978489623515,0,0
"ASV776",0,0,0,0,0,6.73363256368828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV777",0,0,0,0,0,6.73363256368828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV780",0,0,0,0,0,0,2.60107412473747,0,4.38168152301758,0,0,0,0,0,0,5.62204929274905,0,0,0,5.10971004193674,0,0,0,0,0,0,0,0,0,0
"ASV781",0,0,0,0,0,0,0,0,0,0,6.73072801420207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV782",0,0,0,0,0,0,0,0,0,0,0,4.30282660421151,0,0,0,0,0,0,0,0,0,0,0,5.48538670290256,0,0,0,2.30176047618774,0,0
"ASV783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73072801420207,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73363256368828,0,0,0,0,0,0,0
"ASV785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73363256368828,0,0,0,0,0,0,0
"ASV789",0,0,0,0,3.0629611624422,0,0,3.40954818642534,2.84973818607418,0,0,2.60398111002659,3.92557897962707,2.30553878786259,0,3.68837330542942,0,0,0,0,0,0,0,0,0,0,0,3.40753382560632,0,5.3669147478713
"ASV790",0,0,0,0,0,0,3.80921976869313,0,0,0,0,0,0,0,0,0,0,0,4.46025900284941,4.53296798524737,0,5.06330953003481,0,0,0,0,0,0,4.22270433024762,0
"ASV791",0,0,0,0,0,0,0,0,0,0,6.00247791752609,0,0,0,0,0,0,0,3.0629611624422,2.60398111002659,0,0,0,0,0,0,0,0,0,0
"ASV792",0,0,0,0,0,0,0,0,0,0,0,3.2471928104918,0,0,0,0,0,0,4.38368958166871,5.06136961969284,4.96147799088479,0,0,4.02983007942743,0,0,0,0,0,0
"ASV793",0,0,0,0,0,0,0,0,0,0,0,0,0,5.55691470318073,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89316533679918,0,0
"ASV794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71315077749834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30196615046454,0,0,0,4.78884152057317
"ASV797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71209781315122,0,0
"ASV798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72083255298958,0
"ASV799",0,0,0,6.69948226781226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV801",0,0,0,0,0,0,1.92330042271182,0,0,0,0,0,0,0,0,0,0,0,5.86842206408047,3.41052348130679,3.81414513314532,0,0,0,3.24814374828883,3.0629611624422,0,0,0,3.06000183547625
"ASV802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70238657957506,0,0,0,0,0,0,0,0,0,0,0,0
"ASV803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70143790310393,0,0,0,0,0,0,0,0
"ASV804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69948226781226,0,0,0,0
"ASV805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69639047951105,0,0
"ASV806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69639047951105,0,0
"ASV807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69639047951105
"ASV809",0,0,5.24859647279088,0,0,0,0,5.28733564901135,0,0,0,4.84997221013579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV810",0,0,0,6.68360190423963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV811",0,0,0,0,0,0,6.68051024693714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV813",0,0,0,0,0,0,3.24421653788547,0,0,0,0,0,0,0,0,0,0,0,4.38368958166871,4.60218723558553,0,5.06330953003481,0,0,2.60490993797029,0,0,0,4.03439051881251,0
"ASV815",0,0,0,0,0,0,0,0,0,0,6.68360190423963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81305500552001,0,0,5.59139129891629,0,0,0,0,0,0
"ASV817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68555745681552,0,0,0,0,0,0,0,0
"ASV818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68458965724926,0,0,0,0,0,0
"ASV819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68458965724926,0,0,0,0,0
"ASV820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68360190423963,0,0,0,0
"ASV821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68360190423963,0,0,0,0
"ASV822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68650609320153,0,0,0
"ASV823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68051024693714,0,0
"ASV827",0,0,0,0,0,0,6.66445326661524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV829",0,0,0,0,0,0,4.02583343452227,0,0,0,0,0,0,0,0,0,0,0,4.12608165672493,5.24571139437317,0,0,0,0,0,4.02886234577662,0,0,0,0
"ASV830",0,0,0,0,0,0,0,0,0,6.66950025800461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV831",0,0,0,0,0,0,0,0,0,0,0,0,0,5.15746358935306,0,0,0,0,0,0,0,0,5.24859647279088,0,0,0,0,4.95647555395061,0,0
"ASV832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01135300837303,0,0,0,0,0,0,3.69131941685597,5.89723330545261,0,0,0,0,0
"ASV834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66754478999243,0,0,0,0,0,0,0,0,0,0
"ASV835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66950025800461,0,0,0,0,0,0,0,0
"ASV836",0,0,0,6.65130694619364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV839",0,0,0,0,5.10971004193674,0,0,0,0,0,0,0,0,0,6.08113926013996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65130694619364,0,0,0,0,0,0,0,0,0,0,0
"ASV846",0,0,6.63778806180232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV847",0,0,6.63778806180232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV848",0,0,0,6.63488425808006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV851",0,0,0,0,0,0,0,0,0,0,6.63488425808006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63488425808006,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2191553874756,4.732370330589,0,0,0,0,0,0
"ASV854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63587187997793,0,0,0,0,0,0
"ASV855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75240195798455,0,5.55593146408628,0,0,0,0
"ASV856",0,0,0,6.61827246874322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV857",0,0,0,6.61827246874322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV860",0,0,0,0,6.61827246874322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV863",0,0,0,0,0,0,6.61518136571611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV864",0,0,0,0,0,0,0,0,0,0,6.61827246874322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV865",0,0,0,0,0,0,0,0,0,0,6.61827246874322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25974724352848,2.30731403391093,0,0,0,4.304750616241,0,0,0,0,0,0,0,0
"ASV869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61827246874322,0,0,0,0,0,0,0,0,0,0
"ASV870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61827246874322,0,0,0,0
